"시군구별(1)","시군구별(2)",시점,계 (명)
"충청북도","청주시",2019.04,480
"충청북도","청주시",2019.05,460
"충청북도","청주시",2019.06,409
"충청북도","청주시",2019.07,491
"충청북도","청주시",2019.08,424
"충청북도","청주시",2019.09,389
"충청북도","청주시",2019.10,481
"충청북도","청주시",2019.11,408
"충청북도","청주시",2019.12,393
"충청북도","청주시",2020.01,505
"충청북도","청주시",2020.02,416
"충청북도","청주시",2020.03,432
"충청북도","청주시",2020.04,455
"충청북도","청주시",2020.05,448
"충청북도","청주시",2020.06,447
"충청북도","청주시",2020.07,412
"충청북도","청주시",2020.08,444
"충청북도","청주시",2020.09,432
"충청북도","청주시",2020.10,431
"충청북도","청주시",2020.11,370
"충청북도","청주시",2020.12,405
"충청북도","청주시",2021.01,490
"충청북도","청주시",2021.02,393
"충청북도","청주시",2021.03,455
"충청북도","청주시",2021.04,462
"충청북도","청주시",2021.05,439
"충청북도","청주시",2021.06,408
"충청북도","청주시",2021.07,415
"충청북도","청주시",2021.08,471
"충청북도","청주시",2021.09,428
"충청북도","청주시",2021.10,414
"충청북도","청주시",2021.11,389
"충청북도","청주시",2021.12,336
"충청북도","상당구",2012.01,0
"충청북도","상당구",2012.02,0
"충청북도","상당구",2012.03,0
"충청북도","상당구",2012.04,0
"충청북도","상당구",2012.05,0
"충청북도","상당구",2012.06,0
"충청북도","상당구",2012.07,0
"충청북도","상당구",2012.08,0
"충청북도","상당구",2012.09,0
"충청북도","상당구",2012.10,0
"충청북도","상당구",2012.11,0
"충청북도","상당구",2012.12,0
"충청북도","상당구",2013.01,0
"충청북도","상당구",2013.02,0
"충청북도","상당구",2013.03,0
"충청북도","상당구",2013.04,0
"충청북도","상당구",2013.05,0
"충청북도","상당구",2013.06,0
"충청북도","상당구",2013.07,0
"충청북도","상당구",2013.08,0
"충청북도","상당구",2013.09,0
"충청북도","상당구",2013.10,0
"충청북도","상당구",2013.11,0
"충청북도","상당구",2013.12,0
"충청북도","상당구",2014.01,131
"충청북도","상당구",2014.02,115
"충청북도","상당구",2014.03,112
"충청북도","상당구",2014.04,119
"충청북도","상당구",2014.05,105
"충청북도","상당구",2014.06,112
"충청북도","상당구",2014.07,105
"충청북도","상당구",2014.08,117
"충청북도","상당구",2014.09,140
"충청북도","상당구",2014.10,118
"충청북도","상당구",2014.11,90
"충청북도","상당구",2014.12,98
"충청북도","상당구",2015.01,143
"충청북도","상당구",2015.02,116
"충청북도","상당구",2015.03,128
"충청북도","상당구",2015.04,120
"충청북도","상당구",2015.05,115
"충청북도","상당구",2015.06,108
"충청북도","상당구",2015.07,129
"충청북도","상당구",2015.08,112
"충청북도","상당구",2015.09,133
"충청북도","상당구",2015.10,125
"충청북도","상당구",2015.11,108
"충청북도","상당구",2015.12,93
"충청북도","상당구",2016.01,118
"충청북도","상당구",2016.02,103
"충청북도","상당구",2016.03,124
"충청북도","상당구",2016.04,92
"충청북도","상당구",2016.05,105
"충청북도","상당구",2016.06,91
"충청북도","상당구",2016.07,80
"충청북도","상당구",2016.08,113
"충청북도","상당구",2016.09,93
"충청북도","상당구",2016.10,95
"충청북도","상당구",2016.11,98
"충청북도","상당구",2016.12,71
"충청북도","상당구",2017.01,92
"충청북도","상당구",2017.02,80
"충청북도","상당구",2017.03,87
"충청북도","상당구",2017.04,65
"충청북도","상당구",2017.05,80
"충청북도","상당구",2017.06,88
"충청북도","상당구",2017.07,106
"충청북도","상당구",2017.08,93
"충청북도","상당구",2017.09,92
"충청북도","상당구",2017.10,79
"충청북도","상당구",2017.11,82
"충청북도","상당구",2017.12,74
"충청북도","상당구",2018.01,85
"충청북도","상당구",2018.02,92
"충청북도","상당구",2018.03,84
"충청북도","상당구",2018.04,90
"충청북도","상당구",2018.05,79
"충청북도","상당구",2018.06,82
"충청북도","상당구",2018.07,82
"충청북도","상당구",2018.08,81
"충청북도","상당구",2018.09,80
"충청북도","상당구",2018.10,66
"충청북도","상당구",2018.11,74
"충청북도","상당구",2018.12,63
"충청북도","상당구",2019.01,85
"충청북도","상당구",2019.02,94
"충청북도","상당구",2019.03,78
"충청북도","상당구",2019.04,81
"충청북도","상당구",2019.05,67
"충청북도","상당구",2019.06,66
"충청북도","상당구",2019.07,78
"충청북도","상당구",2019.08,60
"충청북도","상당구",2019.09,59
"충청북도","상당구",2019.10,79
"충청북도","상당구",2019.11,75
"충청북도","상당구",2019.12,60
"충청북도","상당구",2020.01,83
"충청북도","상당구",2020.02,86
"충청북도","상당구",2020.03,70
"충청북도","상당구",2020.04,89
"충청북도","상당구",2020.05,75
"충청북도","상당구",2020.06,89
"충청북도","상당구",2020.07,85
"충청북도","상당구",2020.08,97
"충청북도","상당구",2020.09,83
"충청북도","상당구",2020.10,81
"충청북도","상당구",2020.11,78
"충청북도","상당구",2020.12,77
"충청북도","상당구",2021.01,93
"충청북도","상당구",2021.02,84
"충청북도","상당구",2021.03,100
"충청북도","상당구",2021.04,101
"충청북도","상당구",2021.05,89
"충청북도","상당구",2021.06,78
"충청북도","상당구",2021.07,84
"충청북도","상당구",2021.08,106
"충청북도","상당구",2021.09,97
"충청북도","상당구",2021.10,95
"충청북도","상당구",2021.11,86
"충청북도","상당구",2021.12,76
"충청북도","서원구",2012.01,0
"충청북도","서원구",2012.02,0
"충청북도","서원구",2012.03,0
"충청북도","서원구",2012.04,0
"충청북도","서원구",2012.05,0
"충청북도","서원구",2012.06,0
"충청북도","서원구",2012.07,0
"충청북도","서원구",2012.08,0
"충청북도","서원구",2012.09,0
"충청북도","서원구",2012.10,0
"충청북도","서원구",2012.11,0
"충청북도","서원구",2012.12,0
"충청북도","서원구",2013.01,0
"충청북도","서원구",2013.02,0
"충청북도","서원구",2013.03,0
"충청북도","서원구",2013.04,0
"충청북도","서원구",2013.05,0
"충청북도","서원구",2013.06,0
"충청북도","서원구",2013.07,0
"충청북도","서원구",2013.08,0
"충청북도","서원구",2013.09,0
"충청북도","서원구",2013.10,0
"충청북도","서원구",2013.11,0
"충청북도","서원구",2013.12,0
"충청북도","서원구",2014.01,204
"충청북도","서원구",2014.02,197
"충청북도","서원구",2014.03,203
"충청북도","서원구",2014.04,200
"충청북도","서원구",2014.05,161
"충청북도","서원구",2014.06,181
"충청북도","서원구",2014.07,185
"충청북도","서원구",2014.08,193
"충청북도","서원구",2014.09,208
"충청북도","서원구",2014.10,192
"충청북도","서원구",2014.11,168
"충청북도","서원구",2014.12,139
"충청북도","서원구",2015.01,208
"충청북도","서원구",2015.02,157
"충청북도","서원구",2015.03,195
"충청북도","서원구",2015.04,180
"충청북도","서원구",2015.05,181
"충청북도","서원구",2015.06,166
"충청북도","서원구",2015.07,172
"충청북도","서원구",2015.08,191
"충청북도","서원구",2015.09,169
"충청북도","서원구",2015.10,183
"충청북도","서원구",2015.11,159
"충청북도","서원구",2015.12,138
"충청북도","서원구",2016.01,184
"충청북도","서원구",2016.02,157
"충청북도","서원구",2016.03,174
"충청북도","서원구",2016.04,128
"충청북도","서원구",2016.05,164
"충청북도","서원구",2016.06,127
"충청북도","서원구",2016.07,166
"충청북도","서원구",2016.08,147
"충청북도","서원구",2016.09,147
"충청북도","서원구",2016.10,161
"충청북도","서원구",2016.11,139
"충청북도","서원구",2016.12,105
"충청북도","서원구",2017.01,137
"충청북도","서원구",2017.02,142
"충청북도","서원구",2017.03,155
"충청북도","서원구",2017.04,130
"충청북도","서원구",2017.05,126
"충청북도","서원구",2017.06,140
"충청북도","서원구",2017.07,123
"충청북도","서원구",2017.08,152
"충청북도","서원구",2017.09,137
"충청북도","서원구",2017.10,101
"충청북도","서원구",2017.11,133
"충청북도","서원구",2017.12,119
"충청북도","서원구",2018.01,130
"충청북도","서원구",2018.02,122
"충청북도","서원구",2018.03,125
"충청북도","서원구",2018.04,108
"충청북도","서원구",2018.05,114
"충청북도","서원구",2018.06,116
"충청북도","서원구",2018.07,121
"충청북도","서원구",2018.08,126
"충청북도","서원구",2018.09,112
"충청북도","서원구",2018.10,100
"충청북도","서원구",2018.11,100
"충청북도","서원구",2018.12,94
"충청북도","서원구",2019.01,124
"충청북도","서원구",2019.02,92
"충청북도","서원구",2019.03,107
"충청북도","서원구",2019.04,80
"충청북도","서원구",2019.05,96
"충청북도","서원구",2019.06,82
"충청북도","서원구",2019.07,81
"충청북도","서원구",2019.08,89
"충청북도","서원구",2019.09,78
"충청북도","서원구",2019.10,77
"충청북도","서원구",2019.11,69
"충청북도","서원구",2019.12,67
"충청북도","서원구",2020.01,94
"충청북도","서원구",2020.02,64
"충청북도","서원구",2020.03,103
"충청북도","서원구",2020.04,84
"충청북도","서원구",2020.05,77
"충청북도","서원구",2020.06,69
"충청북도","서원구",2020.07,75
"충청북도","서원구",2020.08,66
"충청북도","서원구",2020.09,65
"충청북도","서원구",2020.10,85
"충청북도","서원구",2020.11,58
"충청북도","서원구",2020.12,64
"충청북도","서원구",2021.01,79
"충청북도","서원구",2021.02,72
"충청북도","서원구",2021.03,61
"충청북도","서원구",2021.04,72
"충청북도","서원구",2021.05,79
"충청북도","서원구",2021.06,85
"충청북도","서원구",2021.07,61
"충청북도","서원구",2021.08,67
"충청북도","서원구",2021.09,61
"충청북도","서원구",2021.10,75
"충청북도","서원구",2021.11,61
"충청북도","서원구",2021.12,64
"충청북도","흥덕구",2012.01,0
"충청북도","흥덕구",2012.02,0
"충청북도","흥덕구",2012.03,0
"충청북도","흥덕구",2012.04,0
"충청북도","흥덕구",2012.05,0
"충청북도","흥덕구",2012.06,0
"충청북도","흥덕구",2012.07,0
"충청북도","흥덕구",2012.08,0
"충청북도","흥덕구",2012.09,0
"충청북도","흥덕구",2012.10,0
"충청북도","흥덕구",2012.11,0
"충청북도","흥덕구",2012.12,0
"충청북도","흥덕구",2013.01,0
"충청북도","흥덕구",2013.02,0
"충청북도","흥덕구",2013.03,0
"충청북도","흥덕구",2013.04,0
"충청북도","흥덕구",2013.05,0
"충청북도","흥덕구",2013.06,0
"충청북도","흥덕구",2013.07,0
"충청북도","흥덕구",2013.08,0
"충청북도","흥덕구",2013.09,0
"충청북도","흥덕구",2013.10,0
"충청북도","흥덕구",2013.11,0
"충청북도","흥덕구",2013.12,0
"충청북도","흥덕구",2014.01,255
"충청북도","흥덕구",2014.02,238
"충청북도","흥덕구",2014.03,245
"충청북도","흥덕구",2014.04,222
"충청북도","흥덕구",2014.05,229
"충청북도","흥덕구",2014.06,217
"충청북도","흥덕구",2014.07,223
"충청북도","흥덕구",2014.08,220
"충청북도","흥덕구",2014.09,220
"충청북도","흥덕구",2014.10,217
"충청북도","흥덕구",2014.11,178
"충청북도","흥덕구",2014.12,183
"충청북도","흥덕구",2015.01,251
"충청북도","흥덕구",2015.02,222
"충청북도","흥덕구",2015.03,234
"충청북도","흥덕구",2015.04,222
"충청북도","흥덕구",2015.05,232
"충청북도","흥덕구",2015.06,231
"충청북도","흥덕구",2015.07,237
"충청북도","흥덕구",2015.08,225
"충청북도","흥덕구",2015.09,190
"충청북도","흥덕구",2015.10,246
"충청북도","흥덕구",2015.11,231
"충청북도","흥덕구",2015.12,207
"충청북도","흥덕구",2016.01,224
"충청북도","흥덕구",2016.02,230
"충청북도","흥덕구",2016.03,227
"충청북도","흥덕구",2016.04,206
"충청북도","흥덕구",2016.05,228
"충청북도","흥덕구",2016.06,157
"충청북도","흥덕구",2016.07,207
"충청북도","흥덕구",2016.08,210
"충청북도","흥덕구",2016.09,186
"충청북도","흥덕구",2016.10,163
"충청북도","흥덕구",2016.11,202
"충청북도","흥덕구",2016.12,162
"충청북도","흥덕구",2017.01,200
"충청북도","흥덕구",2017.02,190
"충청북도","흥덕구",2017.03,197
"충청북도","흥덕구",2017.04,200
"충청북도","흥덕구",2017.05,196
"충청북도","흥덕구",2017.06,178
"충청북도","흥덕구",2017.07,184
"충청북도","흥덕구",2017.08,198
"충청북도","흥덕구",2017.09,186
"충청북도","흥덕구",2017.10,167
"충청북도","흥덕구",2017.11,208
"충청북도","흥덕구",2017.12,126
"충청북도","흥덕구",2018.01,209
"충청북도","흥덕구",2018.02,184
"충청북도","흥덕구",2018.03,179
"충청북도","흥덕구",2018.04,173
"충청북도","흥덕구",2018.05,181
"충청북도","흥덕구",2018.06,156
"충청북도","흥덕구",2018.07,195
"충청북도","흥덕구",2018.08,148
"충청북도","흥덕구",2018.09,161
"충청북도","흥덕구",2018.10,155
"충청북도","흥덕구",2018.11,156
"충청북도","흥덕구",2018.12,146
"충청북도","흥덕구",2019.01,182
"충청북도","흥덕구",2019.02,137
"충청북도","흥덕구",2019.03,156
"충청북도","흥덕구",2019.04,163
"충청북도","흥덕구",2019.05,140
"충청북도","흥덕구",2019.06,139
"충청북도","흥덕구",2019.07,185
"충청북도","흥덕구",2019.08,152
"충청북도","흥덕구",2019.09,131
"충청북도","흥덕구",2019.10,160
"충청북도","흥덕구",2019.11,133
"충청북도","흥덕구",2019.12,152
"충청북도","흥덕구",2020.01,174
"충청북도","흥덕구",2020.02,150
"충청북도","흥덕구",2020.03,143
"충청북도","흥덕구",2020.04,160
"충청북도","흥덕구",2020.05,180
"충청북도","흥덕구",2020.06,159
"충청북도","흥덕구",2020.07,143
"충청북도","흥덕구",2020.08,158
"충청북도","흥덕구",2020.09,156
"충청북도","흥덕구",2020.10,145
"충청북도","흥덕구",2020.11,126
